131,0.845831,0.846258
132,0.829293,0.820723
133,0.817012,0.806381
134,0.821796,0.791591
135,0.828871,0.782933
136,0.799239,0.7823
137,0.768668,0.768503
138,0.767169,0.738981
139,0.783828,0.714333
140,0.785177,0.715895
141,0.753172,0.675028
142,0.745101,0.68417
143,0.7538,0.700142
144,0.746992,0.715502
145,0.761831,0.72528
146,0.791348,0.746069
147,0.798048,0.73088
148,0.794397,0.75981
149,0.83724,0.843701
150,0.819096,0.835596
151,0.85872,0.86856
152,0.861199,0.874644
153,0.865662,0.88324
154,0.902836,0.919588
155,0.853322,0.905816
156,0.806444,0.868345
157,0.77193,0.838604
158,0.711668,0.806932
159,0.650292,0.780982
160,0.521936,0.675551
161,0.45588,0.645486
162,0.448183,0.629072
163,0.434346,0.600816
164,0.472594,0.632518
165,0.621445,0.709946
166,0.686346,0.70904
167,0.639545,0.639188
168,0.660068,0.595543
169,0.675957,0.538819
170,0.684053,0.533461
171,0.706236,0.545192
172,0.766179,0.565089
173,0.768788,0.582775
174,0.722183,0.545786
175,0.743049,0.580632
176,0.729603,0.546296
177,0.677606,0.509948
178,0.655995,0.47322
179,0.645261,0.455247
180,0.608704,0.433622
181,0.545392,0.365536
182,0.372191,0.217965
183,0.226319,0.112767
184,0.181041,0.0687534
185,0.18254,0.0307215
186,0.199129,0.0280149
187,0.182383,5.66244e-09
188,0.203642,0.0260727
189,0.271688,0.0717177
190,0.434101,0.182775
191,0.514491,0.275661
192,0.568616,0.342208
193,0.676337,0.465445
194,0.721707,0.524834
195,0.677293,0.542736
196,0.70904,0.649081
197,0.685755,0.678305
198,0.608798,0.625137
199,0.555225,0.616264
200,0.572942,0.654919
201,0.588348,0.662534
202,0.631325,0.684301
203,0.609417,0.634666
204,0.586201,0.592006
205,0.59156,0.578992
206,0.629692,0.576512
207,0.638889,0.616214
208,0.619499,0.624991
209,0.700197,0.686771
210,0.674379,0.676915
211,0.62251,0.625386
212,0.607564,0.615501
213,0.616649,0.632864
214,0.652521,0.671486
215,0.614871,0.629759
216,0.609853,0.616122
217,0.662016,0.682871
218,0.62031,0.651028
219,0.624457,0.645459
220,0.645159,0.672304
221,0.655906,0.676865
222,0.716008,0.714333
223,0.728631,0.720889
224,0.768248,0.74705
225,0.730255,0.701287
226,0.74576,0.7309
227,0.760522,0.768646
228,0.754534,0.759218
229,0.714843,0.721734
230,0.680125,0.700149
231,0.693853,0.730577
232,0.629513,0.669768
233,0.685063,0.723061
234,0.762183,0.776565
235,0.74459,0.736774
236,0.698971,0.67191
237,0.685112,0.649639
238,0.708764,0.687099
239,0.73302,0.730749
240,0.769492,0.761831
241,0.777007,0.75428
242,0.725288,0.724109
243,0.73029,0.737479
244,0.750218,0.778712
245,0.710478,0.723025
246,0.745818,0.743949
247,0.747422,0.740192
248,0.67008,0.672568
249,0.631176,0.639794
250,0.720719,0.738227
251,0.786408,0.789078
252,0.783378,0.814548
253,0.790365,0.814458
254,0.790265,0.804521
255,0.783399,0.78347
256,0.776233,0.782544
257,0.771756,0.768308
258,0.794354,0.804897
259,0.785484,0.793111
260,0.770775,0.783635
261,0.746828,0.751498
262,0.782775,0.786159
263,0.811857,0.81192
264,0.796931,0.805616
265,0.81535,0.807058
266,0.794397,0.779353
267,0.730539,0.74122
268,0.604323,0.637396
269,0.546176,0.629955
270,0.506784,0.64724
271,0.500538,0.678092
272,0.535501,0.762015
273,0.517681,0.752699
274,0.497987,0.742104
275,0.516148,0.776599
276,0.5263,0.760347
277,0.532865,0.774705
278,0.601471,0.838276
279,0.609608,0.828889
280,0.599931,0.828452
281,0.634603,0.826769
282,0.68335,0.859659
283,0.751568,0.905603
284,0.780646,0.893368
285,0.754685,0.876586
286,0.746933,0.874601
287,0.75366,0.854186
288,0.839064,0.898064
289,0.862353,0.898973
290,0.876791,0.892981
291,0.851084,0.823313
292,0.84739,0.82199
293,0.805776,0.79061
294,0.752623,0.752212
295,0.799667,0.778346
296,0.808299,0.783081
297,0.732018,0.723626
298,0.706683,0.708724
299,0.735811,0.731415
300,0.715899,0.685863
301,0.71865,0.672957
302,0.714898,0.664938
303,0.752623,0.702368
304,0.715176,0.711033
305,0.683947,0.786223
306,0.607517,0.782284
307,0.499094,0.702349
308,0.451791,0.631395
309,0.368532,0.525802
310,0.197828,0.326846
311,0.0846576,0.157939
312,0.0436154,0.103296
313,2.83122e-09,0.0903087
314,1.87755e-09,0.108082
315,-0.0120803,0.144742
316,-0.0991124,0.188894
317,-0.150739,0.226459
318,-0.176066,0.237598
319,-0.174819,0.235339
320,-0.164137,0.207878
321,-0.124057,0.190428
322,-0.0496044,0.16708
323,-0.0159863,0.186649
324,-3.39746e-09,0.191349
325,0.00125425,0.285925
326,0.0606969,0.43472
327,0.0601595,0.471524
328,0.0672596,0.488412
329,0.0853025,0.473557
330,0.10237,0.449691
331,0.180221,0.531891
332,0.556243,0.79961
333,0.784805,0.939624
334,0.798424,0.888784
335,0.872693,0.9061
336,0.927438,0.940844
337,0.967956,0.945336
338,1.019,0.959098
339,1.00927,0.896624
340,0.929275,0.82364
341,0.869848,0.809821
342,0.844312,0.812176
343,0.812235,0.837565
344,0.686767,0.791561
345,0.636427,0.770703
346,0.613389,0.766247
347,0.646411,0.778188
348,0.753953,0.842878
349,0.776946,0.793421
350,0.74122,0.695988
351,0.699571,0.586378
352,0.679145,0.524438
353,0.714099,0.501475
354,0.746492,0.496044
355,0.74357,0.466556
356,0.755513,0.473483
357,0.697223,0.435687
358,0.760699,0.485635
359,0.774456,0.517403
360,0.785669,0.53324
361,0.830331,0.595159
362,0.844444,0.632765
363,0.760998,0.576897
364,0.783338,0.560939
365,0.766751,0.55024
366,0.777169,0.591993
367,0.808522,0.613802
368,0.774161,0.570896
369,0.768391,0.563667
370,0.770715,0.577471
371,0.761414,0.603275
372,0.89518,0.830656
373,0.861138,0.799915
374,0.813167,0.732643
375,0.784004,0.70874
376,0.691133,0.60818
377,0.465794,0.418059
378,0.0661849,0.0263264
379,-0.0135371,-0.0206198
380,-0.318574,-0.286604
381,-0.515465,-0.425461
382,-0.565968,-0.454433
383,-0.493223,-0.464064
384,-0.225057,-0.169477
385,-0.0408551,0.0521774
386,0.229698,0.38896
387,0.538709,0.798858
388,0.622136,0.860936
389,0.630681,0.827612
390,0.645386,0.816137
391,0.668117,0.777858
392,0.732706,0.776172
393,0.693416,0.685166
394,0.785791,0.743253
395,0.867944,0.784379
396,0.880444,0.768689
397,0.881362,0.78291
398,0.85986,0.805304
399,0.826651,0.802262
400,0.859502,0.820554
401,0.877616,0.84364
402,0.935375,0.914626
403,0.956466,0.942948
404,0.967099,0.939025
405,0.905587,0.898948
406,0.816434,0.763938
407,0.800799,0.708891
408,0.826453,0.744847
409,0.782959,0.790141
410,0.747168,0.805839
411,0.820211,0.823035
412,0.726866,0.68351
413,0.639078,0.547574
414,0.608703,0.494997
415,0.610133,0.471031
416,0.610133,0.444026
417,0.594275,0.401122
418,0.610276,0.379735
419,0.640539,0.387957
420,0.653998,0.388352
421,0.652099,0.388929
422,0.622317,0.34834
423,0.553626,0.287763
424,0.471009,0.221938
425,0.449797,0.196189
426,0.367287,0.106974
427,0.330982,0.0441849
428,0.364722,0.0550374
429,0.321655,0.0174955
430,0.288565,4.88758e-09
431,0.289077,-1.19209e-10
432,0.25023,6.19888e-09
433,0.23949,-4.05312e-09
434,0.240216,4.70877e-09
435,0.234736,-1.54972e-09
436,0.229487,7.27177e-09
437,0.219968,-0.0287997
438,0.229807,-0.172163
439,0.235005,-0.203287
440,0.240179,-0.21236
441,0.256377,-0.216259
442,0.265871,-0.221706
443,0.267046,-0.21995
444,0.27334,-0.22003
445,0.26138,-0.228921
446,0.253449,-0.236297
447,0.268912,-0.229338
448,0.252015,-0.212925
449,0.266331,-0.244554
450,0.277331,-0.11177
451,0.506862,0.105755
452,0.767258,0.32244
453,0.864949,0.476784
454,0.999269,0.775854
455,1.05713,0.974459
456,1.00253,0.992321
457,0.943609,0.992172
458,0.891109,0.984492
459,0.905022,0.979468
460,0.870393,0.885802
461,0.837044,0.847156
462,0.868345,0.874512
463,0.886009,0.921104
464,0.856848,0.878198
465,0.843785,0.867673
466,0.867277,0.889481
467,0.880213,0.886015
468,0.936027,0.966798
469,0.960606,0.98184
470,0.859008,0.858988
471,0.729066,0.723723
472,0.364794,0.352371
473,-0.00528671,-0.00704169
474,0,0
475,-0.00241611,9.31323e-11
476,0,0
477,0,0
478,0,0
479,0,0
480,0,0
481,0,0
482,0,0
483,0,0
484,0,0
485,0,0
486,0,0
487,0,0
488,0,0
489,0,0
