99,-0.000866508,-0.000388455,0.00724
100,0,0,0
101,0.0191808,0.0143225,0.038627
102,-0.00038048,0.00109549,0.00575838
103,0,0,0
104,0.0173272,0.0148073,0.0371111
105,0,0,0
106,0.0183678,0.0167307,0.0453359
107,0,0,0
108,0,0,0
109,0.0177573,0.0174065,0.0432414
110,0,0,0
111,0.0189561,0.0201798,0.0428273
112,0,0,0
113,0.000476754,-0.00124185,0.00138207
114,0.0196765,0.0224103,0.046552
115,0,0,0
116,0.0159676,0.0182948,0.0377046
117,0,0,0
118,0,0,0
119,0.0160195,0.0220793,0.041685
120,0.0016513,-0.00233717,-0.00700936
121,0,0,0
122,0.0175213,0.0257599,0.0467372
123,0.00173232,-0.00277788,-0.00939858
124,0.0141134,0.0228244,0.03982
125,0,0,0
126,0,0,0
127,0.0159341,0.0245403,0.0327717
128,0,0,0
129,0.0129984,0.0269008,0.0399638
130,0.00408538,-0.00406107,-0.0142431
131,0,0,0
132,0.0151244,0.0325723,0.0432684
133,0,0,0
134,0.0189109,0.0280879,0.0252849
135,0,0,0
136,0,0,0
137,0.019136,0.0314159,0.0241116
138,0,0,0
139,0.0129346,0.0355678,0.0380219
140,0,0,0
141,0.00618761,-0.00577218,-0.022209
142,0.0140901,0.0413187,0.03963
143,0,0,0
144,0.00686259,-0.00551615,-0.022793
145,0.0134504,0.0423371,0.0356901
146,0,0,0
147,0.0226317,0.0424725,0.0120339
148,0,0,0
149,0,0,0
150,0.0128078,0.0472757,0.0327111
151,0.00952986,-0.00675283,-0.0292851
152,0.0138718,0.0529972,0.0321357
153,0,0,0
154,0,0,0
155,0.0238585,0.0461872,-0.00064297
156,0,0,0
157,0.0134013,0.0583015,0.0294426
158,0.0131524,-0.00741083,-0.0304863
159,0,0,0
160,0.012985,0.0538735,0.0240569
161,0,0,0
162,0.0269769,0.0532879,-0.003728
163,0,0,0
164,0,0,0
165,0.0240538,0.0496908,-0.00608108
166,0,0,0
167,0,0,0
168,0.0132681,0.0601942,0.0206717
169,0.0128372,-0.00598014,-0.0257105
170,0.0125359,0.0549425,0.0163542
171,0,0,0
172,0.011999,-0.00486164,-0.0225014
173,0.0156971,0.0655645,0.0168499
174,0,0,0
175,0.0106128,0.0486788,0.0124692
176,0.0137452,-0.00580459,-0.0230435
177,0,0,0
178,0.0140293,0.057753,0.0130426
179,0.0127569,-0.00458348,-0.0213397
180,0.0129454,0.0518645,0.0104392
181,0,0,0
182,0.0129826,-0.00455115,-0.0216959
183,0.014091,0.0543352,0.00919998
184,0,0,0
185,0.0123403,0.0503288,0.00854097
186,0.0146059,-0.00573426,-0.0239731
187,0,0,0
188,0.0139498,0.0548613,0.00723754
189,0.0161504,-0.00564081,-0.0224694
190,0,0,0
191,0.0145161,0.0532079,0.005739
192,0,0,0
193,0.0318102,0.0430595,-0.0178736
194,0,0,0
195,0,0,0
196,0.0339366,0.0428317,-0.0196835
197,0,0,0
198,0.0142074,0.0446818,0.00349422
199,0,0,0
200,0.0196001,-0.00694128,-0.0256911
201,0.0159637,0.0477344,0.00285824
202,0,0,0
203,0.0214678,-0.00696361,-0.0269418
204,0.0142818,0.0397163,0.00154128
205,0,0,0
206,0.0154005,0.0430752,0.00170966
207,0.0232865,-0.00803986,-0.0291729
208,0,0,0
209,0.0152208,0.0394358,0.000722885
210,0.0235043,-0.00813425,-0.0296216
211,0.0174392,0.0432676,3.9995e-05
212,0,0,0
213,0,0,0
214,0.0433777,0.0308636,-0.030899
215,0,0,0
216,0.0193099,0.0430186,-0.000573986
217,0.0273406,-0.0100381,-0.0319568
218,0,0,0
219,0.0196316,0.0399049,-0.000850007
220,0,0,0
221,0.0506484,0.0326605,-0.0340745
222,0,0,0
223,0,0,0
224,0.0210409,0.0395277,-0.00113787
225,0.0304956,-0.0116203,-0.035355
226,0,0,0
227,0.0245207,0.0419968,-0.00154645
228,0.030778,-0.0122117,-0.035468
229,0.0238904,0.0379838,-0.00139242
230,0,0,0
231,0.031883,-0.0130482,-0.0362244
232,0.027415,0.0400863,-0.00142582
233,0,0,0
234,0.0257952,0.037508,-0.00130947
235,0.0338399,-0.0143558,-0.0379636
236,0,0,0
237,0.029953,0.0403236,-0.0010247
238,0.0347277,-0.0152637,-0.0382093
239,0.0296255,0.0368876,-0.000302783
240,0,0,0
241,0,0,0
242,0.0694186,0.0228349,-0.0387863
243,0,0,0
244,0.0326272,0.0375127,0.000390233
245,0.0382705,-0.0189253,-0.0418551
246,0,0,0
247,0.0383944,0.0401978,0.00128376
248,0,0,0
249,0.0384532,-0.0203404,-0.0432554
250,0.0363864,0.0349795,0.00184342
251,0,0,0
252,0.0807403,0.0151801,-0.0412651
253,0,0,0
254,0,0,0
255,0.0382808,0.0338935,0.00260704
256,0.0414312,-0.0245606,-0.0478753
257,0.0419148,0.0337571,0.00328116
258,0,0,0
259,0.0419474,-0.0259561,-0.0500775
260,0.0414091,0.0300235,0.00316745
261,0,0,0
262,0.0403944,0.029492,0.00317262
263,0.0436734,-0.0292079,-0.0552535
264,0,0,0
265,0.0394204,0.0257828,0.00244904
266,0.0431422,-0.0297936,-0.0561243
267,0,0,0
268,0.0439237,0.0260197,0.0019024
269,0,0,0
270,0.0828133,-0.0111821,-0.0569159
271,0,0,0
272,0,0,0
273,0.0872781,-0.0136873,-0.0579573
274,0,0,0
275,0.0411243,0.0180083,-0.000147932
276,0,0,0
277,0.0434067,-0.0358704,-0.0602012
278,0.0468113,0.0174076,-0.000893354
279,0,0,0
280,0.0874357,-0.0242987,-0.0613744
281,0,0,0
282,0,0,0
283,0.0507298,0.0150961,-0.00140034
284,0.041436,-0.0417061,-0.0625955
285,0.0488428,0.0111133,-0.00169997
286,0,0,0
287,0.0403425,-0.0418004,-0.061573
288,0.0556305,0.00934309,-0.00204112
289,0,0,0
290,0,0,0
291,0.0897866,-0.0380385,-0.0629041
292,0,0,0
293,0.0539392,0.00564469,-0.00192099
294,0.0372581,-0.0472974,-0.0627351
295,0,0,0
296,0.0507487,0.00212544,-0.00157847
297,0,0,0
298,0.0907748,-0.0496358,-0.0639667
299,0,0,0
300,0,0,0
301,0.0847559,-0.0535897,-0.0646598
302,0,0,0
303,0.0559173,-0.00528745,-0.00191636
304,0,0,0
305,0.0301359,-0.0526131,-0.0644236
306,0.0525993,-0.00874847,-0.00197988
307,0,0,0
308,0.0278677,-0.0519935,-0.0633337
309,0.0565477,-0.0131425,-0.00237739
310,0,0,0
311,0.058281,-0.0136058,-0.00240072
312,0.0237016,-0.0561104,-0.067183
313,0,0,0
314,0.0540418,-0.016818,-0.00315288
315,0.0208569,-0.0548494,-0.0644381
316,0.0573252,-0.0220813,-0.0039955
317,0,0,0
318,0.0183939,-0.0542436,-0.062297
319,0.0527348,-0.0240289,-0.0041371
320,0,0,0
321,0.0557113,-0.0255607,-0.00441292
322,0.0141677,-0.0574942,-0.0634627
323,0,0,0
324,0.0509552,-0.0279055,-0.00460594
325,0.0111937,-0.0555782,-0.0602202
326,0,0,0
327,0.0524793,-0.0329968,-0.00489546
328,0,0,0
329,0.0540555,-0.087902,-0.0633931
330,0,0,0
331,0,0,0
332,0.0491116,-0.0356991,-0.004903
333,0.00350569,-0.0567248,-0.0601098
334,0.0434299,-0.036543,-0.00473818
335,0,0,0
336,0.000949734,-0.0545634,-0.0585507
337,0.0433147,-0.0415181,-0.00530948
338,0,0,0
339,0.036036,-0.0928576,-0.0620344
340,0,0,0
341,0,0,0
342,0.0401505,-0.043614,-0.00554358
343,-0.00657361,-0.0532057,-0.0567916
344,0.0349253,-0.0438028,-0.00520159
345,0,0,0
346,-0.00766313,-0.0508234,-0.0549072
347,0.0347617,-0.0495081,-0.00552661
348,0,0,0
349,0.0323607,-0.0464936,-0.00506594
350,-0.0112944,-0.0497141,-0.0550745
351,0,0,0
352,0.0335622,-0.0536035,-0.00562255
353,-0.0145977,-0.0475297,-0.0522253
354,0,0,0
355,0.0268327,-0.0494568,-0.00473801
356,0,0,0
357,0.011375,-0.100452,-0.0550976
358,0,0,0
359,0,0,0
360,0.004988,-0.0942129,-0.0520288
361,0,0,0
362,0.0227968,-0.0555494,-0.00457211
363,0,0,0
364,-0.0208521,-0.0401578,-0.0470947
365,0.0185568,-0.0542013,-0.00398456
366,0,0,0
367,-0.00483342,-0.0928717,-0.0485159
368,0,0,0
369,0,0,0
370,0.0152532,-0.0536729,-0.00348249
371,-0.022918,-0.0353643,-0.0446236
372,0,0,0
373,0.0142741,-0.0596517,-0.00356206
374,-0.0240785,-0.0316011,-0.0429513
375,0.0106862,-0.0558098,-0.00331495
376,0,0,0
377,0,0,0
378,-0.0159351,-0.0906049,-0.0439377
379,0,0,0
380,0.00759928,-0.0558969,-0.00315281
381,-0.0254768,-0.0275133,-0.0398462
382,0,0,0
383,0.00617974,-0.0611309,-0.00324755
384,0,0,0
385,-0.0227005,-0.0812924,-0.0415303
386,0,0,0
387,0,0,0
388,-0.0249984,-0.0825654,-0.0392514
389,0,0,0
390,0,0,0
391,0.000843594,-0.0545719,-0.00280989
392,-0.0277212,-0.0208791,-0.0361598
393,-0.00129428,-0.0595759,-0.00288133
394,0,0,0
395,-0.0277889,-0.0188613,-0.0346438
396,-0.0035153,-0.0567581,-0.00246709
397,0,0,0
398,-0.00354274,-0.0538723,-0.0023593
399,-0.0290966,-0.0165764,-0.0345625
400,0,0,0
401,-0.00553402,-0.0531255,-0.00204631
402,-0.0285178,-0.0152435,-0.0331448
403,-0.00799006,-0.0567308,-0.00185827
404,0,0,0
405,0,0,0
406,-0.0374803,-0.0654985,-0.033722
407,0,0,0
408,0,0,0
409,-0.0394704,-0.0674357,-0.0333621
410,0,0,0
411,-0.0116442,-0.0537677,-0.00146805
412,0,0,0
413,-0.0282114,-0.0109927,-0.0316543
414,-0.0145131,-0.0589468,-0.0014598
415,0,0,0
416,-0.0431174,-0.0636523,-0.0321778
417,0,0,0
418,0,0,0
419,-0.0161992,-0.0577566,-0.00144152
420,-0.0292087,-0.00761124,-0.0317651
421,-0.016562,-0.0520167,-0.00156771
422,0,0,0
423,-0.0278953,-0.00667204,-0.0294817
424,-0.0195522,-0.0559275,-0.0016526
425,0,0,0
426,-0.0177137,-0.0503086,-0.00151862
427,-0.0283618,-0.00434115,-0.028659
428,0,0,0
429,-0.0207232,-0.0533065,-0.00138903
430,-0.0268918,-0.00334087,-0.0273826
431,0,0,0
432,-0.0231747,-0.0539943,-0.00143114
433,0,0,0
434,-0.0468752,-0.0547918,-0.0248091
435,0,0,0
436,0,0,0
437,-0.0403157,-0.0506356,-0.0179206
438,0,0,0
439,-0.0238483,-0.0496487,-0.00121547
440,0,0,0
441,-0.0110694,-0.000110588,-0.00976343
442,-0.0276708,-0.0558336,-0.00082848
443,0,0,0
444,-0.0297806,-0.0509425,-0.00473409
445,0,0,0
446,0,0,0
447,-0.027165,-0.055024,-0.000492182
448,0.000486649,-0.00027293,0.00132327
449,-0.02505,-0.0509875,-0.00015095
450,0,0,0
451,0.0055749,-0.000668441,0.00593072
452,-0.0265422,-0.0550921,1.96403e-05
453,0,0,0
454,0.0100103,-0.00144881,0.0101261
455,-0.0242104,-0.0516059,9.88142e-05
456,0,0,0
457,-0.0257576,-0.0548304,0.000105846
458,0.0146962,-0.00191411,0.0144399
459,0,0,0
460,-0.0228404,-0.0499942,0.000113676
461,0.0187119,-0.00304638,0.0184797
462,-0.0236429,-0.0547482,0.00037445
463,0,0,0
464,0,0,0
465,0.000828496,-0.0552795,0.0225663
466,0,0,0
467,0,0,0
468,0.00137041,-0.0608671,0.0249043
469,0,0,0
470,-0.0200656,-0.0524189,0.00118172
471,0,0,0
472,0.0179034,-0.00342429,0.0190109
473,-0.023353,-0.0620027,0.00191047
474,0,0,0
475,-0.0193349,-0.0523832,0.00157534
476,0.0147718,-0.00341973,0.0146227
477,0,0,0
478,-0.0202706,-0.0589896,0.00227435
479,0.00887021,-0.00214798,0.00833396
480,-0.0184018,-0.0558664,0.002159
481,0,0,0
482,0.00428866,-0.000831114,0.00360201
483,-0.0198186,-0.0611297,0.00221569
484,0,0,0
485,-0.0180143,-0.0561429,0.00202765
486,0.000487619,-0.000117242,-0.000785309
487,0,0,0
488,-0.0191136,-0.0606395,0.00185507
489,-0.00374427,0.000847562,-0.00458897
490,-0.017856,-0.0559924,0.00126615
491,0,0,0
492,0,0,0
493,-0.0273635,-0.0602351,-0.00637216
494,0,0,0
495,-0.01823,-0.0558707,0.000881701
496,-0.0104907,0.00277257,-0.00981083
497,0,0,0
498,-0.0203257,-0.0602684,0.000751793
499,0,0,0
500,-0.0132771,0.00357436,-0.0112909
501,-0.0202794,-0.057499,0.000786684
502,0,0,0
503,-0.0219763,-0.0624515,0.000838158
504,-0.0157693,0.00522978,-0.0138238
505,0,0,0
506,-0.021115,-0.0577839,0.00085935
507,-0.0172529,0.00454658,-0.0154419
508,-0.0230989,-0.0622447,0.00100494
509,0,0,0
510,-0.0195594,0.00561274,-0.0160379
511,-0.0221844,-0.0572829,0.00125601
512,0,0,0
513,0,0,0
514,-0.0465813,-0.0567874,-0.0171488
515,0,0,0
516,-0.0216756,-0.0531014,0.00108119
517,-0.0227819,0.00746877,-0.0210968
518,0,0,0
519,-0.0250809,-0.0585072,0.000729436
520,0,0,0
521,-0.0475725,-0.0450498,-0.0204604
522,0,0,0
523,0,0,0
524,-0.0510096,-0.0473794,-0.0220724
525,0,0,0
526,-0.0243115,-0.0506398,0.000108133
527,0,0,0
528,-0.0262526,0.00877628,-0.024418
529,-0.0268929,-0.0528204,-0.000549234
530,0,0,0
531,-0.0539523,-0.0407344,-0.0250009
532,0,0,0
533,0,0,0
534,-0.0279068,-0.051171,-0.000912891
535,-0.0289492,0.0100546,-0.0250357
536,0,0,0
537,-0.0290177,-0.0488485,-0.00113502
538,-0.0270089,0.0103844,-0.0255498
539,-0.032345,-0.051765,-0.00170377
540,0,0,0
541,0,0,0
542,-0.0589298,-0.037441,-0.0283911
543,0,0,0
544,-0.0331239,-0.0502489,-0.00238359
545,-0.0288421,0.0114585,-0.0255698
546,0,0,0
547,-0.0346168,-0.0492838,-0.00247972
548,0,0,0
549,-0.062796,-0.0326902,-0.0294583
550,0,0,0
551,0,0,0
552,-0.0657921,-0.0336669,-0.0296266
553,0,0,0
554,0,0,0
555,-0.0329285,-0.0409912,-0.00281571
556,-0.030261,0.0134294,-0.0265335
557,-0.0370989,-0.0431907,-0.00291516
558,0,0,0
559,-0.0290665,0.0145354,-0.0286982
560,-0.0381427,-0.0417254,-0.0035307
561,0,0,0
562,-0.0357265,-0.0389013,-0.00324694
563,-0.0295302,0.0151131,-0.0291176
564,0,0,0
565,-0.0369282,-0.0377644,-0.00364384
566,-0.028738,0.0150787,-0.025931
567,-0.0433915,-0.0417233,-0.00361645
568,0,0,0
569,0,0,0
570,-0.0689186,-0.0228652,-0.0294922
571,0,0,0
572,-0.0452499,-0.0411332,-0.00344756
573,-0.0277418,0.0161805,-0.0265593
574,0,0,0
575,-0.0435483,-0.0371703,-0.00312167
576,0,0,0
577,-0.0266655,0.0162194,-0.026255
578,-0.0474826,-0.0381405,-0.00337452
579,0,0,0
580,-0.0692183,-0.0167676,-0.0286533
581,0,0,0
582,0,0,0
583,-0.0479048,-0.0359517,-0.00341624
584,-0.0249255,0.0175004,-0.02648
585,-0.0440951,-0.0309496,-0.00338481
586,0,0,0
587,-0.0238652,0.016707,-0.0255585
588,-0.0494838,-0.032769,-0.0040274
589,0,0,0
590,-0.0457786,-0.0300853,-0.00369319
591,-0.0238197,0.0176932,-0.0254504
592,0,0,0
593,-0.0508654,-0.0311957,-0.00421013
594,-0.0223494,0.0175619,-0.0240484
595,-0.0469766,-0.0269109,-0.00384032
596,0,0,0
597,0,0,0
598,-0.0742754,-0.0113532,-0.0275626
599,0,0,0
600,0,0,0
601,-0.0693365,-0.00770105,-0.0257023
602,0,0,0
603,-0.0540385,-0.0271249,-0.00388386
604,-0.0195284,0.0176083,-0.0216924
605,0,0,0
606,-0.0525679,-0.0249649,-0.00334009
607,0,0,0
608,-0.0756393,-0.00746658,-0.0238236
609,0,0,0
610,0,0,0
611,-0.0529346,-0.0232701,-0.00288562
612,-0.0179727,0.018472,-0.0214982
613,-0.0582624,-0.0240039,-0.0029567
614,0,0,0
615,-0.0170649,0.0183292,-0.0213798
616,-0.0528057,-0.0203805,-0.00263983
617,0,0,0
618,-0.0161915,0.0182727,-0.0203868
619,-0.0578642,-0.0207389,-0.00272644
620,0,0,0
621,-0.0540517,-0.0191679,-0.00253925
622,-0.0156555,0.019231,-0.021014
623,0,0,0
624,-0.0590116,-0.019281,-0.00269467
625,-0.0149977,0.0189465,-0.0205068
626,-0.0577856,-0.0173336,-0.00256446
627,0,0,0
628,0,0,0
629,-0.0728339,0.00220621,-0.0214303
630,0,0,0
631,-0.0555477,-0.0153366,-0.00212402
632,-0.0138476,0.0192612,-0.0200708
633,0,0,0
634,-0.0617316,-0.0157438,-0.00223443
635,0,0,0
636,-0.0703303,0.0061473,-0.0210993
637,0,0,0
638,0,0,0
639,-0.0615191,-0.0140362,-0.00207722
640,-0.0127503,0.0194457,-0.0193988
641,0,0,0
642,-0.0550465,-0.0115406,-0.00171226
643,-0.0119607,0.0198151,-0.0189808
644,-0.0590414,-0.0110175,-0.0016806
645,0,0,0
646,-0.0110265,0.0194831,-0.0186944
647,-0.0585209,-0.0094915,-0.00162834
648,0,0,0
649,-0.0535424,-0.00856437,-0.0015106
650,-0.0104653,0.0196736,-0.0187314
651,0,0,0
652,-0.0521177,-0.00730177,-0.00138807
653,-0.0100031,0.0192184,-0.0180713
654,-0.0571372,-0.00681922,-0.001411
655,0,0,0
656,0,0,0
657,-0.0625079,0.0131693,-0.0190572
658,0,0,0
659,0,0,0
660,-0.0652924,0.0130145,-0.0173921
661,0,0,0
662,-0.0555931,-0.00463663,-0.0011075
663,0,0,0
664,-0.00827104,0.0191557,-0.0173231
665,-0.0536477,-0.00323664,-0.000942359
666,0,0,0
667,-0.0670797,0.0168471,-0.0200448
668,0,0,0
669,0,0,0
670,-0.0535641,-0.00223346,-0.00112489
671,-0.00831486,0.0217012,-0.0200223
672,-0.0583616,-0.000864999,-0.00136119
673,0,0,0
674,-0.00791081,0.0215714,-0.0191388
675,-0.0540366,0.000244925,6.2822
676,0,0,0
677,0,0,0
678,-0.0660452,0.0235756,-0.0213804
679,0,0,0
680,-0.051733,0.000994295,-0.000814562
681,-0.0072859,0.0239167,-0.0219774
682,0,0,0
683,-0.055329,0.00216297,-0.000903046
684,0,0,0
685,-0.0576496,0.0274745,-0.0226572
686,0,0,0
687,0,0,0
688,-0.0627733,0.0276067,-0.0213173
689,0,0,0
690,-0.0513545,0.00428954,-0.000635133
691,0,0,0
692,-0.00486884,0.0214129,-0.0184071
693,-0.0568659,0.0059151,-0.000380353
694,0,0,0
695,-0.0553549,0.0260823,-0.0167569
696,0,0,0
697,0,0,0
698,-0.0560293,0.00730102,-0.000176302
699,-0.00334743,0.0172734,-0.0158804
700,0,0,0
701,-0.0504209,0.00735183,-0.000270187
702,-0.00210811,0.0150615,-0.0135873
703,-0.0529526,0.00879112,-0.000418833
704,0,0,0
705,0,0,0
706,-0.051003,0.0205453,-0.011454
707,0,0,0
708,-0.0516694,0.00913595,-0.000524331
709,-0.00116783,0.00936804,-0.00957254
710,0,0,0
711,-0.0477433,0.00873222,-0.000787725
712,0,0,0
713,-0.0533198,0.0164045,-0.00687317
714,0,0,0
715,0,0,0
716,-0.0474383,0.0134145,-0.00427864
717,0,0,0
718,0,0,0
719,-0.0517968,0.00977002,-0.000619466
720,2.83588e-05,0.00190227,-0.00145951
721,-0.04676,0.00889795,-0.000436332
722,0,0,0
723,0.0006094,-0.000256685,0.000609892
724,-0.0526707,0.010005,-0.000313457
725,0,0,0
726,-0.048392,0.00926193,-0.000279369
727,-0.000149162,-0.00217214,0.00291415
728,0,0,0
729,-0.0538021,0.0101002,3.49411e-05
730,-0.000111427,-0.00365893,0.00443566
731,-0.0505241,0.00926245,0.000388207
732,0,0,0
733,0,0,0
734,-0.0557533,0.00544864,0.00563341
735,0,0,0
736,-0.0513922,0.0093326,0.000563771
737,-0.00013057,-0.00702691,0.00640043
738,0,0,0
739,-0.0542136,0.00909575,0.000747202
740,-7.41488e-05,-0.00578247,0.00529337
741,0,0,0
742,-0.0508081,0.00836074,0.000627939
743,0,0,0
744,-0.0548828,0.00326928,0.00509005
745,0,0,0
746,0,0,0
747,-0.0502437,0.00816248,0.000402076
748,5.72029e-05,-0.00639879,0.00502618
749,-0.0547418,0.00852381,0.000187197
750,0,0,0
751,-3.66363e-05,-0.0053662,0.00603966
752,-0.0536248,0.00797735,0.000613174
753,0,0,0
754,-0.0549399,0.00370296,0.00696418
755,0,0,0
756,0,0,0
757,-0.0546547,0.00796812,0.00112878
758,-0.000176698,-0.00303738,0.00467557
759,0,0,0
760,-0.06161,0.00850948,0.00200859
761,-0.00110226,-0.00197199,0.0041486
762,-0.0587948,0.00773647,0.00268174
763,0,0,0
764,0,0,0
765,-0.059723,0.00628096,0.00554409
766,0,0,0
767,-0.056306,0.00695003,0.00302305
768,0.00057451,-0.000672678,0.00191894
769,0,0,0
770,-0.0597721,0.00704421,0.00378566
771,0,0,0
772,-0.0549824,0.00598308,0.00397174
773,0,0,0
774,0,0,0
775,-0.0587362,0.00701047,0.0037026
776,0,0,0
777,-0.054194,0.00562872,0.00371618
778,0,0,0
779,-0.000236682,0.00143437,-0.000508557
780,-0.0580222,0.0058505,0.00425852
781,0,0,0
782,-0.000101083,0.00208063,-0.00113244
783,-0.0599497,0.00607429,0.004586
784,0,0,0
785,-0.0520973,0.00500996,0.00400973
786,0.000326406,0.00284121,-0.0012514
787,0,0,0
788,-0.0576368,0.00541587,0.00488762
789,4.9352e-06,0.00351102,-0.000808906
790,-0.0533275,0.00493297,0.00517624
791,0,0,0
792,0,0,0
793,-0.0572891,0.00918182,0.0066676
794,0,0,0
795,-0.0497361,0.00422149,0.00620033
796,0.000471463,0.00402277,0.000737844
797,0,0,0
798,-0.0515233,0.00396551,0.00830214
799,0,0,0
800,0.000254457,0.00448441,-0.000285022
801,-0.0459796,0.00313545,0.00898974
802,0,0,0
803,-0.0470856,0.0075185,0.0107912
804,0,0,0
805,0,0,0
806,-0.0416723,0.00185188,0.010298
807,0.000521292,0.00611742,0.000960285
808,-0.0430175,0.00172491,0.0130966
809,0,0,0
810,0.000574033,0.00573314,0.000147553
811,-0.0396524,0.00119239,0.014224
812,0,0,0
813,-0.041288,0.000625547,-6.26808
814,0.000775851,0.00603409,0.000124179
815,0,0,0
816,-0.0374977,-0.00038663,0.0159093
817,0.000527007,0.00600606,0.00233633
818,0,0,0
819,-0.0415649,-0.000799545,0.020362
820,0,0,0
821,-0.0364761,0.00403501,0.0222762
822,0,0,0
823,0,0,0
824,-0.0431823,0.000384335,0.028016
825,0,0,0
826,-0.0388037,-0.0039665,0.0229467
827,0,0,0
828,0.000115934,0.00428539,0.00353206
829,-0.0464904,-0.00612466,0.0316315
830,0,0,0
831,-0.0307149,-0.0010965,0.0249031
832,0,0,0
833,0,0,0
834,-0.0376411,-0.00690859,0.0293761
835,0.000498841,0.0037021,-0.000661751
836,-0.0338924,-0.00751618,0.0283168
837,0,0,0
838,0.000267862,0.00265368,0.000330571
839,-0.0365831,-0.00911492,0.0318441
840,0,0,0
841,-0.0334892,-0.00946347,0.0295011
842,7.95505e-05,0.00351942,-0.00129091
843,0,0,0
844,-0.0357501,-0.0112023,0.0325674
845,0,0,0
846,-2.3778e-05,0.0021005,-0.000517804
847,-0.0400206,-0.0141839,0.037343
848,0,0,0
849,-0.0290338,-0.0100036,0.0283821
850,0,0,0
851,0,0,0
852,-0.0312212,-0.0132487,0.0338008
853,0,0,0
854,-0.0352215,-0.0159259,0.0346658
855,0,0,0
856,0.000133808,0.000236045,0.00286366
857,-0.0331372,-0.016584,0.0331437
858,0,0,0
859,-0.0352728,-0.0228037,0.0413748
860,0,0,0
861,0,0,0
862,-0.0315638,-0.0198541,0.0339923
863,0.000116237,-0.000284257,0.00135912
864,0,0,0
865,-0.0331906,-0.0226106,0.0377437
866,0.000163848,-0.00181655,0.00113751
867,-0.0282053,-0.020992,0.0338808
868,0,0,0
869,0,0,0
870,-0.0304968,-0.0265344,0.0393088
871,0,0,0
872,-0.0256617,-0.0216962,0.0328485
873,0.000375901,-0.00146531,0.00013688
874,0,0,0
875,-0.027347,-0.0248124,0.0360165
876,0,0,0
877,-0.0243985,-0.0260678,0.0353331
878,0,0,0
879,0,0,0
880,-0.0245855,-0.0289203,0.0379578
881,0,0,0
882,-0.0231843,-0.0259257,0.0330248
883,0.000165494,-0.00116144,0.00113673
