71,127,3.71137,1.62306,0
72,126,2.45962,0.732143,0
72,12,2.20335,0.307677,0
72,127,3.66695,1.5675,0
72,126,2.42791,0.709472,0
72,12,2.1742,0.286961,0
72,127,3.62804,1.53392,0
73,126,2.38263,0.676039,0
73,12,2.12403,0.255505,0
73,127,3.58001,1.48673,0
73,126,2.36059,0.655604,0
73,12,2.10061,0.236129,0
73,127,3.56196,1.46079,0
74,126,2.32612,0.617376,0
74,12,2.05983,0.200074,0
74,127,3.52384,1.40691,0
74,126,2.29911,0.588651,0
74,127,3.4994,1.36822,0
75,126,2.25597,0.540802,0
75,127,3.45824,1.30306,0
75,126,2.19906,0.476676,0
75,127,3.39164,1.20956,0
76,126,2.15111,0.425335,0
76,126,2.11178,0.348879,0
82,126,1.81292,-0.823034,0
83,126,1.80085,-0.87487,0
83,127,2.94694,-0.712404,0
84,126,1.79242,-0.916695,0
84,127,2.93828,-0.775997,0
84,126,1.78218,-0.968992,0
85,126,1.7717,-1.03476,0
103,122,1.52497,0.916081,0
103,122,1.52691,0.891464,0
104,122,1.51588,0.86313,0
104,122,1.50226,0.826858,0
105,122,1.49242,0.802219,0
105,122,1.48204,0.779165,0
106,122,1.47344,0.756854,0
106,122,1.46385,0.733019,0
106,122,1.45129,0.711902,0
107,122,1.43818,0.682389,0
107,122,1.41593,0.662482,0
117,15,1.20878,-0.105558,0
118,15,1.1822,-0.0636504,0
118,19,1.75443,-0.8681,0
118,15,1.15658,-0.023219,0
118,19,1.7191,-0.816642,0
118,15,1.14841,-0.00485149,0
118,19,1.70759,-0.79593,0
119,15,1.12699,0.0281623,0
119,19,1.6773,-0.755345,0
119,15,1.10704,0.0637785,0
119,19,1.64747,-0.711438,0
120,15,1.08648,0.102245,0
120,15,1.06708,0.144294,0
120,15,1.05018,0.18846,0
126,19,1.19099,0.0867921,0
126,19,1.17132,0.123708,0
127,19,1.13975,0.179197,0
127,19,1.12412,0.212371,0
128,19,1.10347,0.243964,0
128,19,1.08384,0.277627,0
128,19,1.06835,0.306197,0
129,19,1.03803,0.345731,0
129,19,1.02372,0.371971,0
130,19,1.00816,0.395813,0
130,19,0.992261,0.416816,0
131,19,0.970736,0.447789,0
131,19,0.95385,0.465181,0
132,19,0.942702,0.479192,0
136,132,1.94267,-1.24308,0
136,121,1.44013,0.366978,0
136,132,1.92718,-1.2173,0
136,132,1.91205,-1.19116,0
137,132,1.88084,-1.14015,0
137,132,1.85999,-1.10389,0
138,132,1.83391,-1.06349,0
138,132,1.79915,-1.0031,0
139,132,1.77088,-0.959883,0
139,132,1.73099,-0.903542,0
140,132,1.70029,-0.863215,0
140,132,1.67073,-0.823466,0
141,132,1.62637,-0.765191,0
141,132,1.59825,-0.72418,0
142,132,1.55875,-0.664881,0
142,132,1.53978,-0.624353,0
143,132,1.51588,-0.563754,0
143,132,1.50503,-0.53078,0
144,132,1.48479,-0.474576,0
144,132,1.4715,-0.434899,0
147,132,1.36651,-0.00775277,0
148,132,1.35401,0.278824,0
149,132,1.34519,0.327125,0
149,132,1.32491,0.380375,0
150,132,1.3098,0.429455,0
150,132,1.29426,0.480275,0
151,132,1.27569,0.51807,0
152,132,1.25086,0.594036,0
152,132,1.22467,0.6743,0
158,8,1.26911,0.103391,0
158,10,2.86706,-1.42088,0
158,8,1.27025,0.13018,0
158,9,2.48087,-0.289176,0
158,10,2.86259,-1.37999,0
161,127,2.25885,-1.31946,0
161,10,2.6961,-0.913597,0
161,127,2.23489,-1.28436,0
161,10,2.66655,-0.868244,0
162,9,2.23056,0.240711,0
162,127,2.19741,-1.24467,0
162,10,2.62871,-0.82194,0
162,9,2.21488,0.253935,0
162,127,2.19067,-1.23712,0
162,10,2.6125,-0.807573,0
163,9,2.18673,0.280141,0
163,127,2.1587,-1.21025,0
163,10,2.58283,-0.778881,0
163,9,2.1374,0.315954,0
163,127,2.11525,-1.17914,0
163,10,2.53528,-0.740575,0
164,9,2.09643,0.340866,0
164,127,2.06722,-1.15198,0
164,10,2.49803,-0.715452,0
164,9,2.03106,0.38017,0
164,127,2.01098,-1.12048,0
164,10,2.42821,-0.672836,0
165,9,1.96864,0.415625,0
165,127,1.95563,-1.09115,0
165,10,2.36519,-0.634781,0
165,9,1.92837,0.433797,0
165,127,1.91624,-1.07322,0
165,10,2.32561,-0.614571,0
166,9,1.87194,0.459292,0
166,127,1.86461,-1.05117,0
166,10,2.26789,-0.586987,0
166,9,1.8348,0.473951,0
166,127,1.83066,-1.03764,0
166,10,2.23047,-0.570454,0
167,9,1.78197,0.493632,0
167,127,1.77962,-1.01895,0
167,10,2.1772,-0.549029,0
167,9,1.72786,0.513399,0
167,127,1.7253,-1.00305,0
167,10,2.11771,-0.530307,0
168,9,1.68695,0.526561,0
168,127,1.69031,-0.990566,0
168,10,2.07824,-0.513764,0
168,9,1.63111,0.542088,0
168,127,1.63537,-0.977469,0
168,10,2.0193,-0.498193,0
169,9,1.5921,0.551098,0
169,127,1.59745,-0.967634,0
169,10,1.97745,-0.487472,0
169,9,1.54022,0.5682,0
169,127,1.55179,-0.955814,0
169,10,1.92177,-0.468823,0
170,9,1.50507,0.569953,0
170,127,1.51487,-0.952369,0
170,10,1.88322,-0.467056,0
170,9,1.45737,0.588939,0
170,127,1.47094,-0.937111,0
170,10,1.83115,-0.446552,0
171,127,1.44229,-0.923148,0
171,10,1.80092,-0.429803,0
171,127,1.39485,-0.886454,0
171,10,1.74701,-0.383229,0
172,127,1.35958,-0.855515,0
172,10,1.70659,-0.343518,0
172,127,1.32456,-0.824424,0
172,10,1.65897,-0.301988,0
172,127,1.2931,-0.791756,0
172,10,1.61013,-0.256173,0
173,127,1.24641,-0.745431,0
173,10,1.5527,-0.196758,0
173,10,1.51294,-0.154575,0
174,10,1.48294,-0.112389,0
174,10,1.45981,-0.0767072,0
174,10,1.43845,-0.0421493,0
175,127,1.14693,-0.602852,0
175,10,1.42168,-0.0182843,0
175,127,1.13558,-0.585769,0
175,10,1.41068,0.00133837,0
176,127,1.12778,-0.566252,0
176,10,1.39949,0.0253558,0
176,127,1.12095,-0.549821,0
176,10,1.3902,0.0457293,0
176,10,1.3824,0.0702917,0
177,10,1.37191,0.103724,0
177,10,1.35906,0.149196,0
178,10,1.34898,0.186627,0
178,10,1.33634,0.227917,0
178,10,1.33087,0.267367,0
178,11,1.26835,-0.783288,0
179,10,1.32692,0.306936,0
179,11,1.25346,-0.743557,0
183,11,1.0342,-0.124659,0
183,11,1.02676,-0.0781707,0
183,11,1.01462,-0.0561219,0
184,11,1.01399,-0.017743,0
184,127,0.910456,0.418119,0
184,11,1.00144,0.0246779,0
185,127,0.902901,0.439022,0
185,11,0.993134,0.0468881,0
185,127,0.897411,0.455633,0
185,11,0.988894,0.0650902,0
186,127,0.893653,0.471469,0
186,11,0.984834,0.0818417,0
186,127,0.887362,0.489871,0
186,11,0.979869,0.102407,0
187,127,0.881128,0.505175,0
187,11,0.97651,0.119816,0
187,11,0.971379,0.140602,0
187,11,0.968702,0.163081,0
188,11,0.963487,0.195612,0
188,11,0.960162,0.216554,0
189,11,0.956603,0.237029,0
189,11,0.953598,0.259836,0
190,11,0.948824,0.284843,0
190,11,0.940606,0.33082,0
190,11,0.935765,0.361846,0
190,143,1.0935,-0.68636,0
191,11,0.93177,0.394236,0
191,143,1.08485,-0.652717,0
191,11,0.927837,0.427594,0
191,143,1.07568,-0.617238,0
192,11,0.926805,0.462977,0
192,143,1.06743,-0.580498,0
192,11,0.922549,0.498747,0
192,143,1.05844,-0.539996,0
192,11,0.93622,0.542059,0
192,143,1.05032,-0.500537,0
193,143,1.04238,-0.464247,0
193,143,1.03416,-0.420835,0
197,143,0.862203,0.20625,0
197,143,0.810174,0.300933,0
198,143,0.785352,0.340455,0
198,14,1.83819,-0.793506,0
198,143,0.761468,0.374953,0
198,14,1.80887,-0.737286,0
199,12,1.22813,0.278105,0
199,143,0.735119,0.404001,0
199,14,1.78308,-0.687124,0
199,12,1.21268,0.311971,0
199,14,1.76118,-0.647006,0
199,12,1.19668,0.339562,0
199,14,1.74115,-0.613518,0
200,12,1.18032,0.371844,0
200,14,1.71863,-0.574671,0
200,12,1.15813,0.409054,0
200,14,1.69147,-0.53083,0
201,14,1.65812,-0.482873,0
201,14,1.61724,-0.437212,0
201,12,1.06852,0.523642,0
201,14,1.57596,-0.394902,0
202,12,1.02545,0.56493,0
202,13,1.48851,0.135713,0
202,14,1.52215,-0.346835,0
202,12,1.00125,0.583824,0
202,13,1.45989,0.159836,0
202,14,1.49121,-0.321204,0
203,13,1.43627,0.183331,0
203,14,1.46408,-0.298341,0
203,13,1.41378,0.204392,0
203,14,1.43868,-0.277138,0
204,13,1.38683,0.227077,0
204,14,1.40954,-0.25482,0
204,14,1.34719,-0.205347,0
204,14,1.29518,-0.164528,0
205,14,1.23625,-0.121777,0
205,14,1.18885,-0.0781916,0
206,14,1.14261,-0.0391317,0
206,14,1.10137,-0.00176094,0
207,14,1.04763,0.0493344,0
207,14,1.01671,0.0792275,0
208,14,0.988818,0.105726,0
208,14,0.948672,0.14143,0
209,14,0.92536,0.162196,0
209,14,0.89369,0.189541,0
209,14,0.878727,0.205898,0
210,14,0.866114,0.223961,0
210,14,0.86337,0.232062,0
211,14,0.86248,0.24191,0
212,14,0.862355,0.244043,0
212,14,0.862303,0.243791,0
212,209,4.70175,-2.15808,0
213,14,0.862469,0.243978,0
213,209,4.69985,-2.15674,0
213,14,0.862443,0.24412,0
214,14,0.862345,0.244051,0
214,14,0.863863,0.249335,0
215,14,0.864443,0.254737,0
215,209,4.72516,-2.13484,0
215,14,0.86372,0.269683,0
216,14,0.863948,0.292308,0
216,14,0.862207,0.332922,0
217,14,0.862663,0.3654,0
217,14,0.862117,0.42415,0
217,14,0.861375,0.465516,0
227,116,1.46913,-0.116605,0
227,116,1.43777,-0.0497636,0
228,116,1.41083,0.00452091,0
229,122,2.62212,-1.33685,0
229,116,1.39945,0.0269716,0
229,116,1.37931,0.0604167,0
230,116,1.3467,0.105849,0
230,116,1.30516,0.162103,0
231,116,1.25811,0.219338,0
231,116,1.22632,0.254767,0
232,116,1.17743,0.303694,0
232,122,2.34793,-0.895361,0
232,116,1.12542,0.345638,0
233,122,2.30374,-0.856055,0
233,116,1.07089,0.380132,0
233,122,2.23981,-0.822388,0
233,116,1.01339,0.406632,0
234,116,0.973117,0.424811,0
234,122,2.1978,-0.798658,0
235,116,0.914042,0.450726,0
235,122,2.13569,-0.765338,0
235,122,2.07385,-0.732518,0
236,122,1.97915,-0.64628,0
236,125,3.48317,-0.0238658,0
237,122,1.96583,-0.61803,0
237,125,3.47149,0.0242191,0
238,122,1.96411,-0.591597,0
238,125,3.4515,0.0699248,0
248,122,1.70103,0.989294,0
248,122,1.64858,0.983524,0
249,122,1.59942,0.971179,0
250,122,1.45805,0.876201,0
251,122,1.44561,0.832183,0
265,73,4.89658,1.40757,0
265,6,2.77382,-0.778694,0
265,73,4.84072,1.37959,0
266,6,2.744,-0.757129,0
267,6,2.72515,-0.74091,0
267,73,4.76908,1.48863,0
267,6,2.71958,-0.712767,0
273,125,1.21316,-0.517464,0
274,125,1.21147,-0.514665,0
274,125,1.21016,-0.47978,0
275,125,1.20088,-0.428258,0
276,125,1.19831,-0.491,0
277,125,1.16519,-0.543019,0
278,125,1.12567,-0.560771,0
294,70,1.36475,0.388325,0
295,70,1.32309,0.337031,0
295,16,1.87825,-0.762076,0
295,70,1.27898,0.296131,0
296,70,1.24067,0.269157,0
296,174,2.04718,-1.09594,0
296,16,1.82329,-0.845714,0
296,70,1.19466,0.237715,0
296,174,2.0301,-1.11751,0
296,16,1.80329,-0.866012,0
296,70,1.16245,0.225678,0
297,174,1.99279,-1.12404,0
297,16,1.7669,-0.873734,0
297,70,1.12457,0.220213,0
297,174,1.95279,-1.12835,0
297,16,1.7256,-0.877969,0
297,70,1.07999,0.217457,0
298,174,1.90636,-1.1205,0
298,16,1.68161,-0.873339,0
298,70,1.0359,0.222718,0
298,174,1.85855,-1.10547,0
298,16,1.62944,-0.859048,0
298,70,0.985628,0.231239,0
299,16,1.58814,-0.847857,0
299,70,0.942898,0.242612,0
299,16,1.52378,-0.828198,0
299,70,0.874378,0.257865,0
299,16,1.48585,-0.813084,0
299,70,0.836206,0.269912,0
300,16,1.45168,-0.794227,0
300,70,0.802446,0.285308,0
300,16,1.42167,-0.764037,0
300,70,0.774708,0.306232,0
301,16,1.40183,-0.733399,0
301,70,0.757667,0.327176,0
301,16,1.3891,-0.707029,0
301,70,0.749149,0.347115,0
302,16,1.3756,-0.658337,0
302,70,0.739977,0.381625,0
302,16,1.35352,-0.613938,0
302,70,0.737989,0.408095,0
302,16,1.34165,-0.56231,0
311,209,1.01854,0.0313479,0
311,209,0.986806,0.0687297,0
311,209,0.948758,0.0927638,0
312,209,0.903726,0.110653,0
312,209,0.84893,0.114507,0
313,209,0.764314,0.096827,0
313,209,0.70683,0.0719248,0
314,209,0.649376,0.0412578,0
314,209,0.593918,0.00289659,0
346,135,2.61421,-1.43742,0
346,135,2.59261,-1.40554,0
347,135,2.56588,-1.35938,0
347,135,2.55376,-1.33657,0
347,63,1.56218,-0.14701,0
347,135,2.54248,-1.31429,0
348,135,2.52711,-1.2888,0
348,135,2.51691,-1.24957,0
348,135,2.49308,-1.20019,0
349,135,2.48279,-1.17671,0
349,135,2.45593,-1.12149,0
349,135,2.42745,-1.06986,0
350,135,2.40717,-1.02249,0
350,135,2.38945,-0.979558,0
351,135,2.37456,-0.943485,0
351,135,2.35884,-0.908531,0
351,135,2.34869,-0.874907,0
352,63,1.37372,0.193261,0
352,135,2.34304,-0.860099,0
352,63,1.3669,0.21196,0
352,135,2.3333,-0.834666,0
352,63,1.36173,0.22841,0
352,135,2.32802,-0.813291,0
353,63,1.35707,0.242563,0
353,135,2.32428,-0.794652,0
353,63,1.35216,0.25842,0
353,135,2.31866,-0.773082,0
354,63,1.3443,0.27511,0
354,135,2.31082,-0.7496,0
354,135,2.30148,-0.719139,0
354,135,2.27914,-0.677822,0
355,135,2.25143,-0.629951,0
355,135,2.22453,-0.583822,0
355,135,2.19743,-0.548346,0
356,63,1.20686,0.443258,0
356,135,2.15865,-0.525994,0
356,135,2.11293,-0.511682,0
357,63,1.13395,0.47692,0
357,135,2.07386,-0.487124,0
357,63,1.10998,0.492677,0
357,135,2.03701,-0.471512,0
357,69,5.90943,-2.70997,0
357,63,1.08838,0.506698,0
357,135,2.01143,-0.454271,0
358,63,1.07256,0.516639,0
358,135,1.9904,-0.442358,0
358,7,1.88262,0.284093,0
358,69,5.9082,-2.65433,0
358,63,1.05977,0.523849,0
358,135,1.97367,-0.434679,0
358,7,1.86922,0.292361,0
359,63,1.0473,0.526127,0
359,135,1.96076,-0.434439,0
359,7,1.8568,0.294202,0
359,63,1.03528,0.528363,0
359,135,1.94304,-0.433755,0
359,7,1.83793,0.294178,0
359,63,1.0223,0.530752,0
359,135,1.92687,-0.431395,0
359,7,1.82454,0.297014,0
359,68,5.86755,-3.09113,0
359,69,5.76542,-2.5884,0
360,63,1.01049,0.531098,0
360,135,1.9125,-0.433961,0
360,7,1.81239,0.295703,0
360,63,0.998446,0.531922,0
360,135,1.89635,-0.434498,0
360,7,1.79623,0.294929,0
361,63,0.986725,0.532821,0
361,135,1.88157,-0.435919,0
361,7,1.7835,0.294376,0
361,63,0.975131,0.532132,0
361,135,1.86688,-0.440577,0
361,7,1.76614,0.289947,0
361,63,0.955799,0.530886,0
361,135,1.84003,-0.447505,0
361,7,1.74416,0.283598,0
362,63,0.943209,0.53023,0
362,135,1.82397,-0.454674,0
362,7,1.7284,0.277716,0
362,63,0.932254,0.531924,0
362,135,1.80288,-0.459527,0
362,7,1.70772,0.272672,0
362,69,5.68692,-2.67113,0
363,63,0.920353,0.53369,0
363,135,1.78467,-0.465994,0
363,7,1.68884,0.267557,0
363,135,1.76133,-0.475063,0
363,7,1.66834,0.258507,0
363,135,1.74189,-0.483591,0
363,7,1.64809,0.250289,0
364,135,1.7223,-0.491759,0
364,7,1.63431,0.241977,0
364,135,1.70899,-0.497289,0
364,7,1.62265,0.236669,0
365,135,1.69588,-0.499641,0
365,7,1.61325,0.233388,0
365,135,1.69079,-0.501376,0
365,7,1.60634,0.232322,0
366,135,1.68393,-0.496946,0
366,7,1.60263,0.236544,0
366,69,5.57506,-2.77253,0
366,135,1.68042,-0.495683,0
366,7,1.60006,0.237552,0
366,69,5.53842,-2.75368,0
366,135,1.68044,-0.497321,0
366,7,1.59492,0.236486,0
366,69,5.56325,-2.7699,0
367,135,1.67389,-0.49817,0
367,7,1.59278,0.235338,0
367,135,1.66825,-0.498907,0
367,7,1.58581,0.235798,0
367,69,5.56952,-2.78301,0
367,135,1.64126,-0.506806,0
367,7,1.55504,0.229193,0
368,135,1.62787,-0.507947,0
368,7,1.54496,0.228468,0
368,135,1.59939,-0.51007,0
368,7,1.51777,0.226459,0
369,135,1.57155,-0.51102,0
369,7,1.48949,0.22656,0
369,69,5.45818,-2.81594,0
369,135,1.54062,-0.510473,0
369,7,1.46252,0.227819,0
369,135,1.5119,-0.50934,0
369,7,1.43736,0.230029,0
370,135,1.48187,-0.50322,0
370,7,1.415,0.235621,0
370,69,5.37281,-2.80192,0
370,135,1.46272,-0.498732,0
370,7,1.39603,0.240577,0
370,69,5.37973,-2.80345,0
371,135,1.45095,-0.493042,0
371,7,1.38516,0.246862,0
371,135,1.44484,-0.491503,0
371,7,1.37772,0.248656,0
371,69,5.33944,-2.77306,0
371,135,1.44109,-0.487754,0
371,7,1.37539,0.253072,0
372,135,1.43701,-0.483198,0
372,7,1.37037,0.256993,0
372,135,1.43002,-0.479384,0
372,7,1.36692,0.260043,0
373,135,1.42586,-0.473663,0
373,7,1.36,0.266889,0
373,135,1.41557,-0.467968,0
373,7,1.35097,0.273056,0
373,135,1.40375,-0.460761,0
373,7,1.33752,0.281408,0
374,135,1.38542,-0.448313,0
374,7,1.32242,0.293808,0
374,135,1.36965,-0.435624,0
374,7,1.30735,0.307536,0
375,135,1.34324,-0.415,0
375,7,1.28539,0.329183,0
375,69,5.24612,-2.57545,0
375,135,1.33253,-0.403074,0
375,7,1.27128,0.342949,0
375,135,1.31787,-0.389735,0
375,7,1.25808,0.356648,0
376,135,1.30409,-0.376496,0
376,7,1.2467,0.371023,0
376,135,1.29114,-0.363354,0
376,7,1.23285,0.385074,0
377,135,1.27657,-0.347454,0
377,7,1.22066,0.402252,0
377,135,1.26405,-0.332564,0
377,7,1.20671,0.418462,0
377,135,1.2497,-0.313685,0
377,7,1.19317,0.43911,0
378,135,1.23256,-0.293892,0
378,135,1.21453,-0.273086,0
379,135,1.18711,-0.240131,0
379,135,1.1637,-0.215813,0
380,135,1.14359,-0.193765,0
380,135,1.11873,-0.171308,0
380,7,1.07441,0.591567,0
380,135,1.08215,-0.141383,0
380,7,1.04852,0.622516,0
381,135,1.0644,-0.125116,0
381,135,1.04208,-0.109153,0
382,135,1.01088,-0.0892987,0
382,135,0.9905,-0.0821429,0
382,68,5.02475,-2.13141,0
382,69,4.94226,-1.64308,0
383,135,0.997406,-0.0787522,0
383,135,0.982864,-0.0736656,0
383,68,5.02569,-2.10821,0
383,69,4.93609,-1.61644,0
384,135,0.984869,-0.07177,0
384,69,4.93504,-1.60895,0
384,135,0.979408,-0.0658639,0
384,69,4.93352,-1.59144,0
385,135,0.982561,-0.0589217,0
385,135,0.97034,-0.0401603,0
387,69,4.90268,-1.32588,0
388,68,5.01294,-1.77866,0
388,68,4.94606,-1.68666,0
391,64,1.39955,0.868488,0
391,68,4.94871,-1.52932,0
405,172,3.31622,-1.66322,0
406,172,3.28362,-1.60237,0
406,172,3.25914,-1.55666,0
406,171,4.1338,0.394274,0
406,2,3.77923,0.00541438,0
406,71,2.27339,-1.3975,0
407,172,3.24085,-1.53663,0
407,171,4.09643,0.414721,0
407,2,3.76543,0.0258278,0
407,71,2.25191,-1.37956,0
407,172,3.23462,-1.51941,0
407,171,4.0636,0.433982,0
407,2,3.75744,0.044304,0
407,71,2.23604,-1.36492,0
408,172,3.21309,-1.4941,0
408,171,4.08876,0.46455,0
408,2,3.72728,0.0643046,0
408,71,2.22763,-1.36091,0
408,172,3.20413,-1.47174,0
408,71,2.21357,-1.34626,0
408,2,3.71943,0.0891252,0
409,172,3.17219,-1.44089,0
409,171,4.02563,0.522182,0
409,2,3.70564,0.119492,0
409,71,2.18775,-1.32426,0
409,3,4.26998,1.37091,0
409,172,3.15376,-1.4318,0
409,171,4.01707,0.536183,0
409,71,2.1725,-1.32056,0
409,2,3.6741,0.131278,0
410,172,3.14886,-1.42597,0
410,171,3.9921,0.546347,0
410,71,2.16431,-1.31554,0
410,2,3.65396,0.140878,0
410,172,3.13043,-1.40284,0
410,171,3.97418,0.573777,0
410,71,2.13717,-1.29256,0
410,2,3.64804,0.166572,0
411,172,3.12558,-1.39032,0
411,171,3.96978,0.590001,0
411,71,2.12831,-1.2814,0
411,2,3.64206,0.181498,0
411,172,3.12571,-1.36901,0
411,171,3.96901,0.618558,0
411,71,2.1196,-1.26211,0
411,2,3.63186,0.206827,0
412,172,3.11364,-1.34018,0
412,171,3.98714,0.65161,0
412,71,2.11355,-1.24224,0
412,2,3.63594,0.235246,0
412,172,3.11402,-1.3412,0
412,171,3.96974,0.647366,0
412,71,2.11425,-1.24324,0
412,2,3.6402,0.235523,0
412,3,4.23664,1.5065,0
413,172,3.11532,-1.34121,0
413,171,3.98189,0.650267,0
413,71,2.11721,-1.2449,0
413,2,3.64115,0.235395,0
413,3,4.22116,1.50186,0
414,172,3.11673,-1.33828,0
